Parameter,Category,Fraction,Count
params_dense_1_activation,swish,0.4,6
params_dense_1_activation,relu,0.26666666666666666,4
params_dense_1_activation,leaky_relu,0.13333333333333333,2
params_dense_1_activation,elu,0.13333333333333333,2
params_dense_1_activation,tanh,0.06666666666666667,1
params_dense_2_activation,relu,0.375,3
params_dense_2_activation,swish,0.25,2
params_dense_2_activation,tanh,0.125,1
params_dense_2_activation,leaky_relu,0.125,1
params_dense_2_activation,elu,0.125,1
params_dense_3_activation,swish,1.0,2
params_optimizer,AdamW,1.0,54
params_scaler,StandardScaler,0.8888888888888888,48
params_scaler,MinMaxScaler_-1_1,0.09259259259259259,5
params_scaler,MinMaxScaler_0_1,0.018518518518518517,1
params_tcnn1d_activation_0,leaky_relu,0.5555555555555556,30
params_tcnn1d_activation_0,swish,0.2777777777777778,15
params_tcnn1d_activation_0,elu,0.07407407407407407,4
params_tcnn1d_activation_0,relu,0.07407407407407407,4
params_tcnn1d_activation_0,tanh,0.018518518518518517,1
params_tcnn1d_activation_1,elu,0.3125,5
params_tcnn1d_activation_1,relu,0.1875,3
params_tcnn1d_activation_1,leaky_relu,0.1875,3
params_tcnn1d_activation_1,swish,0.125,2
params_tcnn1d_activation_1,tanh,0.125,2
params_tcnn1d_activation_1,sigmoid,0.0625,1
params_tcnn1d_activation_2,relu,0.2,2
params_tcnn1d_activation_2,swish,0.2,2
params_tcnn1d_activation_2,sigmoid,0.2,2
params_tcnn1d_activation_2,elu,0.2,2
params_tcnn1d_activation_2,tanh,0.1,1
params_tcnn1d_activation_2,leaky_relu,0.1,1
params_tcnn1d_activation_3,tanh,0.2,1
params_tcnn1d_activation_3,sigmoid,0.2,1
params_tcnn1d_activation_3,relu,0.2,1
params_tcnn1d_activation_3,swish,0.2,1
params_tcnn1d_activation_3,elu,0.2,1
params_tcnn1d_use_batch_norm_1,False,0.5625,9
params_tcnn1d_use_batch_norm_1,True,0.4375,7
params_tcnn1d_use_batch_norm_2,True,0.5,5
params_tcnn1d_use_batch_norm_2,False,0.5,5
params_tcnn1d_use_batch_norm_3,True,0.6,3
params_tcnn1d_use_batch_norm_3,False,0.4,2
