Parameter,Category,Fraction,Count
params_dense_1_activation,leaky_relu,0.2857142857142857,2
params_dense_1_activation,elu,0.2857142857142857,2
params_dense_1_activation,tanh,0.14285714285714285,1
params_dense_1_activation,relu,0.14285714285714285,1
params_dense_1_activation,swish,0.14285714285714285,1
params_dense_2_activation,relu,0.4,2
params_dense_2_activation,swish,0.2,1
params_dense_2_activation,tanh,0.2,1
params_dense_2_activation,leaky_relu,0.2,1
params_dense_3_activation,swish,1.0,1
params_optimizer,AdamW,1.0,10
params_scaler,StandardScaler,0.5,5
params_scaler,MinMaxScaler_-1_1,0.4,4
params_scaler,MinMaxScaler_0_1,0.1,1
params_tcnn1d_activation_0,swish,0.3,3
params_tcnn1d_activation_0,relu,0.3,3
params_tcnn1d_activation_0,elu,0.2,2
params_tcnn1d_activation_0,tanh,0.1,1
params_tcnn1d_activation_0,leaky_relu,0.1,1
params_tcnn1d_activation_1,elu,0.3,3
params_tcnn1d_activation_1,leaky_relu,0.3,3
params_tcnn1d_activation_1,relu,0.2,2
params_tcnn1d_activation_1,swish,0.1,1
params_tcnn1d_activation_1,sigmoid,0.1,1
params_tcnn1d_activation_2,swish,0.2857142857142857,2
params_tcnn1d_activation_2,relu,0.14285714285714285,1
params_tcnn1d_activation_2,sigmoid,0.14285714285714285,1
params_tcnn1d_activation_2,tanh,0.14285714285714285,1
params_tcnn1d_activation_2,leaky_relu,0.14285714285714285,1
params_tcnn1d_activation_2,elu,0.14285714285714285,1
params_tcnn1d_activation_3,tanh,0.3333333333333333,1
params_tcnn1d_activation_3,sigmoid,0.3333333333333333,1
params_tcnn1d_activation_3,relu,0.3333333333333333,1
params_tcnn1d_use_batch_norm_1,False,0.7,7
params_tcnn1d_use_batch_norm_1,True,0.3,3
params_tcnn1d_use_batch_norm_2,False,0.5714285714285714,4
params_tcnn1d_use_batch_norm_2,True,0.42857142857142855,3
params_tcnn1d_use_batch_norm_3,True,0.6666666666666666,2
params_tcnn1d_use_batch_norm_3,False,0.3333333333333333,1
