Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,126.6938775510204,60.5606459405338,64.0,64.0,128.0,128.0,256.0
params_dnn_dropout_0,0.2775510204081633,0.06851187890446743,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4
params_dnn_dropout_1,0.363265306122449,0.09724084693648637,0.1,0.4,0.4,0.4,0.5
params_dnn_dropout_2,0.10217391304347827,0.09997584249270222,0.0,0.0,0.1,0.1,0.4
params_dnn_dropout_3,0.29285714285714287,0.1403703414279998,0.0,0.2,0.30000000000000004,0.4,0.5
params_dnn_dropout_4,0.17804878048780487,0.10842553924687492,0.0,0.1,0.1,0.30000000000000004,0.4
params_dnn_dropout_5,0.23333333333333334,0.1390443574307614,0.0,0.2,0.2,0.30000000000000004,0.5
params_dnn_units_0,984.8163265306123,280.89497395745235,224.0,832.0,992.0,1120.0,1728.0
params_dnn_units_1,1071.6734693877552,474.14754154847475,160.0,736.0,800.0,1440.0,2048.0
params_dnn_units_2,1215.304347826087,601.6033713545169,352.0,584.0,1200.0,1784.0,2048.0
params_dnn_units_3,1440.0,519.1693177449963,416.0,904.0,1648.0,1848.0,2048.0
params_dnn_units_4,618.9268292682926,475.58555435609594,32.0,352.0,480.0,704.0,1920.0
params_dnn_units_5,1568.0,438.41167867656077,576.0,1216.0,1728.0,1920.0,2048.0
params_learning_rate,0.00017834155583247547,0.0006860001951109483,1.0215299615643057e-05,3.2359511243449145e-05,4.394924506822037e-05,6.060196607417993e-05,0.004771533675675827
params_num_layers,5.061224489795919,1.162041365896422,2.0,5.0,5.0,6.0,6.0
