Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,106.66666666666667,63.99999999999999,64.0,64.0,64.0,128.0,256.0
params_dnn_dropout_0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
params_dnn_dropout_1,0.32222222222222224,0.12018504251546631,0.1,0.2,0.4,0.4,0.4
params_dnn_dropout_2,0.05,0.05345224838248488,0.0,0.0,0.05,0.1,0.1
params_dnn_dropout_3,0.2571428571428572,0.12724180205607036,0.1,0.2,0.2,0.30000000000000004,0.5
params_dnn_dropout_4,0.15714285714285717,0.11338934190276817,0.1,0.1,0.1,0.15000000000000002,0.4
params_dnn_dropout_5,0.15000000000000002,0.07071067811865477,0.1,0.125,0.15000000000000002,0.17500000000000002,0.2
params_dnn_units_0,935.1111111111111,193.84300635078665,672.0,800.0,928.0,992.0,1312.0
params_dnn_units_1,846.2222222222222,388.01603632381546,512.0,704.0,768.0,768.0,1856.0
params_dnn_units_2,1148.0,643.7461789068288,448.0,528.0,1152.0,1728.0,1888.0
params_dnn_units_3,1504.0,356.8155452517916,864.0,1376.0,1632.0,1728.0,1824.0
params_dnn_units_4,603.4285714285714,223.56420192184703,448.0,480.0,512.0,608.0,1088.0
params_dnn_units_5,1440.0,452.54833995939043,1120.0,1280.0,1440.0,1600.0,1760.0
params_learning_rate,5.359940658029182e-05,1.849703890749934e-05,3.824969841508082e-05,3.912325457449851e-05,4.459193507098581e-05,5.9651945303315065e-05,9.211101781591107e-05
params_num_layers,4.666666666666667,1.3228756555322954,2.0,5.0,5.0,5.0,6.0
