Parameter,Category,Fraction,Count
params_dense_1_activation,elu,0.375,24
params_dense_1_activation,leaky_relu,0.28125,18
params_dense_1_activation,swish,0.25,16
params_dense_1_activation,relu,0.046875,3
params_dense_1_activation,tanh,0.03125,2
params_dense_1_activation,sigmoid,0.015625,1
params_dense_2_activation,leaky_relu,0.6557377049180327,40
params_dense_2_activation,swish,0.22950819672131148,14
params_dense_2_activation,elu,0.08196721311475409,5
params_dense_2_activation,sigmoid,0.03278688524590164,2
params_dense_3_activation,elu,0.9272727272727272,51
params_dense_3_activation,leaky_relu,0.03636363636363636,2
params_dense_3_activation,relu,0.03636363636363636,2
params_lstm_activation_layer_0,elu,0.5492957746478874,39
params_lstm_activation_layer_0,leaky_relu,0.19718309859154928,14
params_lstm_activation_layer_0,swish,0.09859154929577464,7
params_lstm_activation_layer_0,tanh,0.07042253521126761,5
params_lstm_activation_layer_0,sigmoid,0.04225352112676056,3
params_lstm_activation_layer_0,relu,0.04225352112676056,3
params_lstm_activation_layer_1,swish,0.5294117647058824,9
params_lstm_activation_layer_1,relu,0.17647058823529413,3
params_lstm_activation_layer_1,sigmoid,0.11764705882352941,2
params_lstm_activation_layer_1,tanh,0.058823529411764705,1
params_lstm_activation_layer_1,leaky_relu,0.058823529411764705,1
params_lstm_activation_layer_1,elu,0.058823529411764705,1
params_lstm_activation_layer_2,leaky_relu,0.42857142857142855,6
params_lstm_activation_layer_2,sigmoid,0.35714285714285715,5
params_lstm_activation_layer_2,tanh,0.14285714285714285,2
params_lstm_activation_layer_2,swish,0.07142857142857142,1
params_lstm_activation_layer_3,relu,0.6666666666666666,6
params_lstm_activation_layer_3,tanh,0.1111111111111111,1
params_lstm_activation_layer_3,swish,0.1111111111111111,1
params_lstm_activation_layer_3,sigmoid,0.1111111111111111,1
params_lstm_activation_layer_4,elu,0.5,2
params_lstm_activation_layer_4,sigmoid,0.25,1
params_lstm_activation_layer_4,leaky_relu,0.25,1
params_lstm_activation_layer_5,elu,1.0,1
params_optimizer,AdamW,1.0,71
params_scaler,StandardScaler,0.7887323943661971,56
params_scaler,MinMaxScaler_-1_1,0.14084507042253522,10
params_scaler,MinMaxScaler_0_1,0.07042253521126761,5
