Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,224.45070422535213,68.31038171095945,64.0,256.0,256.0,256.0,256.0
params_dense_1_dropout,0.4515625,0.11407625895488885,0.0,0.5,0.5,0.5,0.5
params_dense_1_units,297.0,90.77304683520342,64.0,256.0,288.0,384.0,512.0
params_dense_2_dropout,0.09672131147540981,0.09303621716792895,0.0,0.0,0.1,0.1,0.4
params_dense_2_units,206.68852459016392,69.51535585360658,64.0,192.0,192.0,192.0,512.0
params_dense_3_dropout,0.07818181818181816,0.08963074268168282,0.0,0.0,0.1,0.1,0.4
params_dense_3_units,126.83636363636364,96.58363553521193,64.0,64.0,128.0,128.0,512.0
params_learning_rate,0.0006644279951249671,0.0006449412838829873,1.3186722631517227e-05,0.00026826245349998736,0.000534234861824745,0.0008535785420850609,0.0037369358957335666
params_lstm_dropout_layer_0,0.23380281690140836,0.09553408063816955,0.0,0.2,0.2,0.2,0.5
params_lstm_dropout_layer_1,0.40588235294117647,0.08269362305593851,0.2,0.4,0.4,0.5,0.5
params_lstm_dropout_layer_2,0.27142857142857146,0.08254203058555572,0.1,0.2,0.30000000000000004,0.30000000000000004,0.4
params_lstm_dropout_layer_3,0.23333333333333334,0.11180339887498951,0.1,0.1,0.30000000000000004,0.30000000000000004,0.4
params_lstm_dropout_layer_4,0.35,0.19148542155126763,0.1,0.25000000000000006,0.4,0.5,0.5
params_lstm_dropout_layer_5,0.2,,0.2,0.2,0.2,0.2,0.2
params_lstm_recurrent_dropout_layer_0,0.3309859154929576,0.11660868541012916,0.0,0.30000000000000004,0.4,0.4,0.5
params_lstm_recurrent_dropout_layer_1,0.2,0.1541103500742244,0.0,0.1,0.2,0.30000000000000004,0.5
params_lstm_recurrent_dropout_layer_2,0.3785714285714286,0.15776599725577717,0.0,0.30000000000000004,0.45,0.5,0.5
params_lstm_recurrent_dropout_layer_3,0.30000000000000004,0.1224744871391589,0.1,0.2,0.30000000000000004,0.4,0.5
params_lstm_recurrent_dropout_layer_4,0.25,0.20816659994661327,0.0,0.15000000000000002,0.25,0.35000000000000003,0.5
params_lstm_recurrent_dropout_layer_5,0.2,,0.2,0.2,0.2,0.2,0.2
params_lstm_units_layer_0,205.9718309859155,48.6004032408274,32.0,192.0,224.0,240.0,256.0
params_lstm_units_layer_1,101.6470588235294,52.13556988332269,32.0,64.0,96.0,128.0,192.0
params_lstm_units_layer_2,118.85714285714286,44.24904543578339,32.0,96.0,128.0,128.0,192.0
params_lstm_units_layer_3,160.0,61.96773353931867,32.0,160.0,160.0,192.0,224.0
params_lstm_units_layer_4,168.0,80.0,64.0,136.0,176.0,208.0,256.0
params_lstm_units_layer_5,96.0,,96.0,96.0,96.0,96.0,96.0
params_num_dense_layers,2.535211267605634,0.968518543453911,0.0,3.0,3.0,3.0,3.0
params_num_layers,1.6338028169014085,1.2676123406931894,1.0,1.0,1.0,1.0,6.0
