Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,133.33333333333334,79.36719419981732,64.0,64.0,128.0,160.0,256.0
params_dense_1_dropout,0.2111111111111111,0.21473497877875208,0.0,0.0,0.1,0.4,0.5
params_dense_1_units,376.8888888888889,108.25484336098367,192.0,320.0,384.0,448.0,512.0
params_dense_2_dropout,0.15,0.12909944487358058,0.0,0.07500000000000001,0.15000000000000002,0.22500000000000003,0.30000000000000004
params_dense_2_units,384.0,116.84747893443544,256.0,304.0,384.0,464.0,512.0
params_dense_3_dropout,0.5,,0.5,0.5,0.5,0.5,0.5
params_dense_3_units,512.0,,512.0,512.0,512.0,512.0,512.0
params_learning_rate,0.0005193714207199642,0.0009338409681733231,1.3529686608281919e-05,5.261771234876152e-05,0.00013832511755311756,0.0003140666843457354,0.0030222803316860927
params_num_dense_layers,1.1666666666666667,0.937436866561092,0.0,0.75,1.0,2.0,3.0
params_num_layers,2.9166666666666665,0.9962049198956218,1.0,2.0,3.0,4.0,4.0
params_tcnn1d_filters_0,290.6666666666667,136.7607953746802,32.0,216.0,288.0,360.0,512.0
params_tcnn1d_filters_1,308.3636363636364,167.67067288424218,64.0,176.0,352.0,448.0,512.0
params_tcnn1d_filters_2,308.0,152.9294888876196,128.0,200.0,288.0,432.0,512.0
params_tcnn1d_filters_3,352.0,190.21391466802143,96.0,264.0,400.0,488.0,512.0
params_tcnn1d_kernel_size_0,3.8333333333333335,1.1146408580454255,2.0,3.0,4.0,5.0,5.0
params_tcnn1d_kernel_size_1,2.5454545454545454,1.213559752433836,1.0,1.5,3.0,3.5,4.0
params_tcnn1d_kernel_size_2,2.875,1.4577379737113252,1.0,1.75,3.0,4.0,5.0
params_tcnn1d_kernel_size_3,3.0,1.4142135623730951,1.0,2.5,3.5,4.0,4.0
params_tcnn1d_pool_size_0,5.916666666666667,2.0207259421636903,2.0,4.75,6.5,7.25,8.0
params_tcnn1d_pool_size_1,6.2727272727272725,1.6787441193290351,3.0,5.5,7.0,7.5,8.0
params_tcnn1d_pool_size_2,4.5,2.390457218668787,2.0,2.75,4.0,5.75,8.0
params_tcnn1d_pool_size_3,5.25,2.362907813126304,2.0,4.25,6.0,7.0,7.0
