Parameter,Category,Fraction,Count
params_dense_1_activation,leaky_relu,0.4782608695652174,11
params_dense_1_activation,relu,0.21739130434782608,5
params_dense_1_activation,tanh,0.08695652173913043,2
params_dense_1_activation,swish,0.08695652173913043,2
params_dense_1_activation,sigmoid,0.08695652173913043,2
params_dense_1_activation,elu,0.043478260869565216,1
params_dense_2_activation,elu,0.38461538461538464,5
params_dense_2_activation,relu,0.15384615384615385,2
params_dense_2_activation,tanh,0.15384615384615385,2
params_dense_2_activation,swish,0.15384615384615385,2
params_dense_2_activation,leaky_relu,0.07692307692307693,1
params_dense_2_activation,sigmoid,0.07692307692307693,1
params_dense_3_activation,swish,0.5,2
params_dense_3_activation,sigmoid,0.25,1
params_dense_3_activation,tanh,0.25,1
params_optimizer,AdamW,1.0,64
params_scaler,StandardScaler,0.8125,52
params_scaler,MinMaxScaler_0_1,0.109375,7
params_scaler,MinMaxScaler_-1_1,0.078125,5
params_tcnn1d_activation_0,relu,0.484375,31
params_tcnn1d_activation_0,swish,0.1875,12
params_tcnn1d_activation_0,leaky_relu,0.140625,9
params_tcnn1d_activation_0,tanh,0.078125,5
params_tcnn1d_activation_0,sigmoid,0.0625,4
params_tcnn1d_activation_0,elu,0.046875,3
params_tcnn1d_activation_1,relu,0.26666666666666666,4
params_tcnn1d_activation_1,swish,0.2,3
params_tcnn1d_activation_1,elu,0.2,3
params_tcnn1d_activation_1,tanh,0.13333333333333333,2
params_tcnn1d_activation_1,leaky_relu,0.13333333333333333,2
params_tcnn1d_activation_1,sigmoid,0.06666666666666667,1
params_tcnn1d_activation_2,swish,0.2727272727272727,3
params_tcnn1d_activation_2,relu,0.18181818181818182,2
params_tcnn1d_activation_2,elu,0.18181818181818182,2
params_tcnn1d_activation_2,sigmoid,0.18181818181818182,2
params_tcnn1d_activation_2,leaky_relu,0.09090909090909091,1
params_tcnn1d_activation_2,tanh,0.09090909090909091,1
params_tcnn1d_activation_3,tanh,0.6,3
params_tcnn1d_activation_3,elu,0.2,1
params_tcnn1d_activation_3,leaky_relu,0.2,1
params_tcnn1d_use_batch_norm_1,True,0.6,9
params_tcnn1d_use_batch_norm_1,False,0.4,6
params_tcnn1d_use_batch_norm_2,True,0.5454545454545454,6
params_tcnn1d_use_batch_norm_2,False,0.45454545454545453,5
params_tcnn1d_use_batch_norm_3,True,0.6,3
params_tcnn1d_use_batch_norm_3,False,0.4,2
