Parameter,Category,Fraction,Count
params_cnn1d_activation_0,elu,0.6226415094339622,33
params_cnn1d_activation_0,swish,0.18867924528301888,10
params_cnn1d_activation_0,leaky_relu,0.09433962264150944,5
params_cnn1d_activation_0,sigmoid,0.05660377358490566,3
params_cnn1d_activation_0,relu,0.03773584905660377,2
params_cnn1d_activation_1,relu,0.3076923076923077,4
params_cnn1d_activation_1,leaky_relu,0.23076923076923078,3
params_cnn1d_activation_1,elu,0.23076923076923078,3
params_cnn1d_activation_1,swish,0.15384615384615385,2
params_cnn1d_activation_1,tanh,0.07692307692307693,1
params_cnn1d_activation_2,leaky_relu,0.5,1
params_cnn1d_activation_2,relu,0.5,1
params_cnn1d_activation_3,tanh,1.0,1
params_cnn1d_use_batch_norm_1,False,0.8461538461538461,11
params_cnn1d_use_batch_norm_1,True,0.15384615384615385,2
params_cnn1d_use_batch_norm_2,False,0.5,1
params_cnn1d_use_batch_norm_2,True,0.5,1
params_cnn1d_use_batch_norm_3,False,1.0,1
params_dense_1_activation,swish,0.7058823529411765,12
params_dense_1_activation,elu,0.11764705882352941,2
params_dense_1_activation,sigmoid,0.058823529411764705,1
params_dense_1_activation,leaky_relu,0.058823529411764705,1
params_dense_1_activation,tanh,0.058823529411764705,1
params_dense_2_activation,relu,0.3,3
params_dense_2_activation,elu,0.3,3
params_dense_2_activation,tanh,0.2,2
params_dense_2_activation,swish,0.2,2
params_dense_3_activation,elu,0.5,2
params_dense_3_activation,relu,0.25,1
params_dense_3_activation,swish,0.25,1
params_optimizer,AdamW,1.0,53
params_scaler,StandardScaler,0.8301886792452831,44
params_scaler,MinMaxScaler_0_1,0.11320754716981132,6
params_scaler,MinMaxScaler_-1_1,0.05660377358490566,3
