Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,128.0,0.0,128.0,128.0,128.0,128.0,128.0
params_cnn1d_filters_0,483.2,41.173886006653404,384.0,480.0,496.0,512.0,512.0
params_cnn1d_filters_1,160.0,0.0,160.0,160.0,160.0,160.0,160.0
params_cnn1d_filters_2,,,,,,,
params_cnn1d_filters_3,,,,,,,
params_cnn1d_kernel_size_0,4.7,0.6749485577105528,3.0,5.0,5.0,5.0,5.0
params_cnn1d_kernel_size_1,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
params_cnn1d_kernel_size_2,,,,,,,
params_cnn1d_kernel_size_3,,,,,,,
params_cnn1d_pool_size_0,3.6,0.8432740427115679,2.0,4.0,4.0,4.0,4.0
params_cnn1d_pool_size_1,2.0,0.0,2.0,2.0,2.0,2.0,2.0
params_cnn1d_pool_size_2,,,,,,,
params_cnn1d_pool_size_3,,,,,,,
params_dense_1_dropout,0.30000000000000004,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
params_dense_1_units,128.0,,128.0,128.0,128.0,128.0,128.0
params_dense_2_dropout,0.0,,0.0,0.0,0.0,0.0,0.0
params_dense_2_units,512.0,,512.0,512.0,512.0,512.0,512.0
params_dense_3_dropout,,,,,,,
params_dense_3_units,,,,,,,
params_learning_rate,0.0058422168246501744,0.003005174759852253,0.0005049700867449931,0.005106282250444268,0.006952648174457151,0.00784414218591248,0.008642909946121064
params_num_dense_layers,0.2,0.6324555320336759,0.0,0.0,0.0,0.0,2.0
params_num_layers,1.2,0.42163702135578396,1.0,1.0,1.0,1.0,2.0
