Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,214.75555555555556,74.92940785576889,64.0,256.0,256.0,256.0,256.0
params_dnn_dropout_0,0.2399999999999999,0.10090499582190261,0.0,0.2,0.2,0.30000000000000004,0.5
params_dnn_dropout_1,0.3390243902439025,0.12425387072539792,0.0,0.30000000000000004,0.4,0.4,0.5
params_dnn_dropout_2,0.19722222222222227,0.0506309397848002,0.1,0.2,0.2,0.2,0.4
params_dnn_dropout_3,0.011764705882352941,0.04093384079998046,0.0,0.0,0.0,0.0,0.2
params_dnn_dropout_4,0.32500000000000007,0.10350983390135313,0.1,0.30000000000000004,0.35000000000000003,0.4,0.4
params_dnn_dropout_5,,,,,,,
params_dnn_units_0,1163.3777777777777,401.1419658520868,192.0,992.0,1280.0,1376.0,1824.0
params_dnn_units_1,1428.2926829268292,196.57953147548693,864.0,1344.0,1440.0,1568.0,1760.0
params_dnn_units_2,1573.3333333333333,473.0003926304622,384.0,1112.0,1808.0,1856.0,2048.0
params_dnn_units_3,628.7058823529412,168.9395677161125,288.0,552.0,640.0,672.0,1120.0
params_dnn_units_4,1240.0,267.04734732680964,704.0,1144.0,1264.0,1408.0,1536.0
params_dnn_units_5,,,,,,,
params_learning_rate,0.000168551998223853,0.0007630823160971002,1.003951086917441e-05,1.3868050255531616e-05,1.72932706226254e-05,3.8628348446277085e-05,0.0051013297161242475
params_num_layers,3.6444444444444444,1.1707719977463888,1.0,4.0,4.0,4.0,5.0
