Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,201.14285714285714,68.41887792958065,128.0,128.0,256.0,256.0,256.0
params_dnn_dropout_0,0.2571428571428572,0.1902379462422684,0.0,0.1,0.30000000000000004,0.4,0.5
params_dnn_dropout_1,0.16,0.1816590212458495,0.0,0.0,0.1,0.30000000000000004,0.4
params_dnn_dropout_2,0.13999999999999999,0.1673320053068151,0.0,0.0,0.1,0.2,0.4
params_dnn_dropout_3,0.16666666666666666,0.2886751345948129,0.0,0.0,0.0,0.25,0.5
params_dnn_dropout_4,0.0,,0.0,0.0,0.0,0.0,0.0
params_dnn_dropout_5,,,,,,,
params_dnn_units_0,411.42857142857144,275.53998931967334,32.0,240.0,480.0,544.0,800.0
params_dnn_units_1,736.0,761.9763775866021,64.0,64.0,480.0,1344.0,1728.0
params_dnn_units_2,992.0,541.6419481539442,320.0,768.0,864.0,1248.0,1760.0
params_dnn_units_3,650.6666666666666,933.1352170684233,96.0,112.0,128.0,928.0,1728.0
params_dnn_units_4,1984.0,,1984.0,1984.0,1984.0,1984.0,1984.0
params_dnn_units_5,,,,,,,
params_learning_rate,0.0010599559772841625,0.0007880059321991889,3.7472866727311696e-05,0.0005144142050749177,0.0008556813452073624,0.0017146788593844788,0.0020683515001356694
params_num_layers,3.0,1.5275252316519468,1.0,2.0,3.0,4.0,5.0
