Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,223.0857142857143,56.76026542478847,128.0,192.0,256.0,256.0,256.0
params_dnn_dropout_0,0.08285714285714287,0.13609191160153988,0.0,0.0,0.0,0.1,0.5
params_dnn_dropout_1,0.1625,0.15979898086569355,0.0,0.0,0.15000000000000002,0.30000000000000004,0.4
params_dnn_dropout_2,0.13333333333333333,0.15055453054181622,0.0,0.025,0.1,0.17500000000000002,0.4
params_dnn_dropout_3,0.125,0.25,0.0,0.0,0.0,0.125,0.5
params_dnn_dropout_4,0.0,,0.0,0.0,0.0,0.0,0.0
params_dnn_dropout_5,,,,,,,
params_dnn_units_0,579.6571428571428,480.5500489853601,32.0,240.0,544.0,704.0,1984.0
params_dnn_units_1,824.0,630.9647941276687,64.0,376.0,848.0,1248.0,1728.0
params_dnn_units_2,1002.6666666666666,485.1633401924209,320.0,792.0,960.0,1200.0,1760.0
params_dnn_units_3,520.0,805.4746012962379,96.0,120.0,128.0,528.0,1728.0
params_dnn_units_4,1984.0,,1984.0,1984.0,1984.0,1984.0,1984.0
params_dnn_units_5,,,,,,,
params_learning_rate,0.0013518290736086994,0.001172885767760259,3.7472866727311696e-05,0.0004213237812326987,0.0010268917992427822,0.0019229897690738336,0.003867672624320507
params_num_layers,1.542857142857143,1.1204740893362728,1.0,1.0,1.0,1.0,5.0
