Parameter,Category,Fraction,Count
params_dnn_activation_0,swish,0.42857142857142855,3
params_dnn_activation_0,relu,0.2857142857142857,2
params_dnn_activation_0,elu,0.14285714285714285,1
params_dnn_activation_0,sigmoid,0.14285714285714285,1
params_dnn_activation_1,elu,0.6,3
params_dnn_activation_1,sigmoid,0.2,1
params_dnn_activation_1,leaky_relu,0.2,1
params_dnn_activation_2,sigmoid,0.4,2
params_dnn_activation_2,leaky_relu,0.4,2
params_dnn_activation_2,elu,0.2,1
params_dnn_activation_3,tanh,0.6666666666666666,2
params_dnn_activation_3,leaky_relu,0.3333333333333333,1
params_dnn_activation_4,tanh,1.0,1
params_optimizer,AdamW,1.0,7
params_scaler,StandardScaler,0.5714285714285714,4
params_scaler,MinMaxScaler_0_1,0.2857142857142857,2
params_scaler,MinMaxScaler_-1_1,0.14285714285714285,1
