Parameter,Category,Fraction,Count
params_dnn_activation_0,relu,0.4,2
params_dnn_activation_0,tanh,0.2,1
params_dnn_activation_0,swish,0.2,1
params_dnn_activation_0,leaky_relu,0.2,1
params_dnn_activation_1,tanh,0.25,1
params_dnn_activation_1,sigmoid,0.25,1
params_dnn_activation_1,relu,0.25,1
params_dnn_activation_1,elu,0.25,1
params_dnn_activation_2,swish,0.25,1
params_dnn_activation_2,elu,0.25,1
params_dnn_activation_2,tanh,0.25,1
params_dnn_activation_2,leaky_relu,0.25,1
params_dnn_activation_3,sigmoid,0.3333333333333333,1
params_dnn_activation_3,swish,0.3333333333333333,1
params_dnn_activation_3,tanh,0.3333333333333333,1
params_dnn_activation_4,leaky_relu,0.6666666666666666,2
params_dnn_activation_4,relu,0.3333333333333333,1
params_dnn_activation_5,sigmoid,1.0,1
params_optimizer,AdamW,1.0,5
params_scaler,StandardScaler,0.4,2
params_scaler,MinMaxScaler_0_1,0.4,2
params_scaler,MinMaxScaler_-1_1,0.2,1
