Parameter,Category,Fraction,Count
params_dense_1_activation,swish,0.42857142857142855,3
params_dense_1_activation,tanh,0.2857142857142857,2
params_dense_1_activation,elu,0.14285714285714285,1
params_dense_1_activation,leaky_relu,0.14285714285714285,1
params_dense_2_activation,leaky_relu,0.4,2
params_dense_2_activation,tanh,0.2,1
params_dense_2_activation,relu,0.2,1
params_dense_2_activation,sigmoid,0.2,1
params_dense_3_activation,sigmoid,0.5,1
params_dense_3_activation,tanh,0.5,1
params_lstm_activation_layer_0,relu,0.7435897435897436,29
params_lstm_activation_layer_0,elu,0.10256410256410256,4
params_lstm_activation_layer_0,swish,0.05128205128205128,2
params_lstm_activation_layer_0,sigmoid,0.05128205128205128,2
params_lstm_activation_layer_0,tanh,0.02564102564102564,1
params_lstm_activation_layer_0,leaky_relu,0.02564102564102564,1
params_lstm_activation_layer_1,sigmoid,0.5,3
params_lstm_activation_layer_1,leaky_relu,0.3333333333333333,2
params_lstm_activation_layer_1,swish,0.16666666666666666,1
params_lstm_activation_layer_2,leaky_relu,0.75,3
params_lstm_activation_layer_2,swish,0.25,1
params_lstm_activation_layer_3,elu,0.5,1
params_lstm_activation_layer_3,swish,0.5,1
params_lstm_activation_layer_4,tanh,1.0,2
params_lstm_activation_layer_5,leaky_relu,0.5,1
params_lstm_activation_layer_5,tanh,0.5,1
params_optimizer,AdamW,1.0,39
params_scaler,StandardScaler,0.8974358974358975,35
params_scaler,MinMaxScaler_-1_1,0.07692307692307693,3
params_scaler,MinMaxScaler_0_1,0.02564102564102564,1
