Parameter,Category,Fraction,Count
params_cnn1d_activation_0,relu,1.0,7
params_cnn1d_activation_1,swish,1.0,7
params_cnn1d_activation_2,swish,0.7142857142857143,5
params_cnn1d_activation_2,elu,0.2857142857142857,2
params_cnn1d_use_batch_norm_1,False,1.0,7
params_cnn1d_use_batch_norm_2,False,1.0,7
params_optimizer,AdamW,1.0,7
params_scaler,StandardScaler,1.0,7
