Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,139.90697674418604,56.308594435565254,64.0,128.0,128.0,128.0,256.0
params_dnn_dropout_0,0.07906976744186046,0.15048831553263328,0.0,0.0,0.0,0.1,0.5
params_dnn_dropout_1,0.325,0.14847711791873705,0.0,0.2,0.4,0.4,0.5
params_dnn_dropout_2,0.2666666666666667,0.15811388300841897,0.0,0.2,0.30000000000000004,0.4,0.5
params_dnn_dropout_3,0.25,0.17320508075688773,0.0,0.22500000000000003,0.30000000000000004,0.32500000000000007,0.4
params_dnn_dropout_4,0.05,0.07071067811865477,0.0,0.025,0.05,0.07500000000000001,0.1
params_dnn_dropout_5,0.5,,0.5,0.5,0.5,0.5,0.5
params_dnn_units_0,697.3023255813954,422.9490307513548,128.0,496.0,608.0,752.0,1952.0
params_dnn_units_1,1024.0,735.8102522204534,32.0,448.0,976.0,1640.0,2048.0
params_dnn_units_2,704.0,595.0193274171857,64.0,128.0,640.0,1088.0,1728.0
params_dnn_units_3,544.0,563.4181395730883,32.0,104.0,464.0,904.0,1216.0
params_dnn_units_4,800.0,950.3515139147198,128.0,464.0,800.0,1136.0,1472.0
params_dnn_units_5,64.0,,64.0,64.0,64.0,64.0,64.0
params_learning_rate,0.0022475116662379513,0.0019165241401740596,1.1214607514897041e-05,0.0010153816163038082,0.0020454653580916997,0.003079571132813947,0.008578549849693718
params_num_layers,1.6511627906976745,1.2321819773268756,1.0,1.0,1.0,2.0,6.0
