Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,177.77777777777777,94.80740711803296,64.0,64.0,256.0,256.0,256.0
params_dense_1_dropout,0.09999999999999999,0.0894427190999916,0.0,0.025,0.1,0.17500000000000002,0.2
params_dense_1_units,352.0,138.74869368754432,128.0,288.0,384.0,432.0,512.0
params_dense_2_dropout,0.20000000000000004,0.2,0.0,0.1,0.2,0.30000000000000004,0.4
params_dense_2_units,149.33333333333334,73.9008344562721,64.0,128.0,192.0,192.0,192.0
params_dense_3_dropout,0.2,0.28284271247461906,0.0,0.1,0.2,0.30000000000000004,0.4
params_dense_3_units,160.0,45.254833995939045,128.0,144.0,160.0,176.0,192.0
params_learning_rate,0.0025496458542645876,0.0035018854646833245,2.8229856941159407e-05,0.0003965908327851071,0.0008036479795518821,0.0027717664888275567,0.009719870136416888
params_num_dense_layers,1.2222222222222223,1.2018504251546631,0.0,0.0,1.0,2.0,3.0
params_num_layers,3.3333333333333335,0.7071067811865475,2.0,3.0,3.0,4.0,4.0
params_tcnn1d_filters_0,320.0,149.23806484942105,32.0,224.0,384.0,416.0,480.0
params_tcnn1d_filters_1,149.33333333333334,83.13843876330611,32.0,96.0,128.0,160.0,320.0
params_tcnn1d_filters_2,372.0,118.42779596506412,160.0,304.0,416.0,432.0,512.0
params_tcnn1d_filters_3,216.0,231.30931671681537,32.0,32.0,160.0,344.0,512.0
params_tcnn1d_kernel_size_0,3.2222222222222223,1.092906420717,1.0,3.0,4.0,4.0,4.0
params_tcnn1d_kernel_size_1,2.888888888888889,1.2692955176439846,1.0,2.0,3.0,4.0,5.0
params_tcnn1d_kernel_size_2,3.25,1.2817398889233114,1.0,2.75,3.5,4.0,5.0
params_tcnn1d_kernel_size_3,3.0,1.8257418583505538,1.0,1.75,3.0,4.25,5.0
params_tcnn1d_pool_size_0,4.333333333333333,1.5811388300841898,3.0,3.0,4.0,6.0,7.0
params_tcnn1d_pool_size_1,5.666666666666667,2.0,3.0,4.0,6.0,7.0,8.0
params_tcnn1d_pool_size_2,6.25,1.8322507626258087,3.0,5.5,7.0,7.25,8.0
params_tcnn1d_pool_size_3,5.0,2.449489742783178,2.0,4.25,5.0,5.75,8.0
