Parameter,Category,Fraction,Count
params_dense_1_activation,relu,0.36363636363636365,4
params_dense_1_activation,elu,0.18181818181818182,2
params_dense_1_activation,swish,0.18181818181818182,2
params_dense_1_activation,sigmoid,0.18181818181818182,2
params_dense_1_activation,leaky_relu,0.09090909090909091,1
params_dense_2_activation,leaky_relu,0.3333333333333333,2
params_dense_2_activation,tanh,0.3333333333333333,2
params_dense_2_activation,swish,0.16666666666666666,1
params_dense_2_activation,relu,0.16666666666666666,1
params_dense_3_activation,tanh,0.5,2
params_dense_3_activation,elu,0.25,1
params_dense_3_activation,leaky_relu,0.25,1
params_optimizer,AdamW,1.0,46
params_scaler,StandardScaler,0.782608695652174,36
params_scaler,MinMaxScaler_0_1,0.13043478260869565,6
params_scaler,MinMaxScaler_-1_1,0.08695652173913043,4
params_tcnn1d_activation_0,relu,0.6956521739130435,32
params_tcnn1d_activation_0,leaky_relu,0.17391304347826086,8
params_tcnn1d_activation_0,elu,0.06521739130434782,3
params_tcnn1d_activation_0,sigmoid,0.043478260869565216,2
params_tcnn1d_activation_0,tanh,0.021739130434782608,1
params_tcnn1d_activation_1,elu,0.35714285714285715,10
params_tcnn1d_activation_1,relu,0.25,7
params_tcnn1d_activation_1,tanh,0.21428571428571427,6
params_tcnn1d_activation_1,swish,0.07142857142857142,2
params_tcnn1d_activation_1,sigmoid,0.07142857142857142,2
params_tcnn1d_activation_1,leaky_relu,0.03571428571428571,1
params_tcnn1d_activation_2,sigmoid,0.42857142857142855,6
params_tcnn1d_activation_2,relu,0.14285714285714285,2
params_tcnn1d_activation_2,leaky_relu,0.14285714285714285,2
params_tcnn1d_activation_2,elu,0.14285714285714285,2
params_tcnn1d_activation_2,swish,0.14285714285714285,2
params_tcnn1d_activation_3,relu,0.42857142857142855,3
params_tcnn1d_activation_3,tanh,0.14285714285714285,1
params_tcnn1d_activation_3,sigmoid,0.14285714285714285,1
params_tcnn1d_activation_3,leaky_relu,0.14285714285714285,1
params_tcnn1d_activation_3,swish,0.14285714285714285,1
params_tcnn1d_use_batch_norm_1,True,0.8571428571428571,24
params_tcnn1d_use_batch_norm_1,False,0.14285714285714285,4
params_tcnn1d_use_batch_norm_2,True,0.7857142857142857,11
params_tcnn1d_use_batch_norm_2,False,0.21428571428571427,3
params_tcnn1d_use_batch_norm_3,False,0.8571428571428571,6
params_tcnn1d_use_batch_norm_3,True,0.14285714285714285,1
