Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,185.04347826086956,81.21055118140995,64.0,128.0,256.0,256.0,256.0
params_dense_1_dropout,0.18181818181818182,0.17786613965666326,0.0,0.05,0.1,0.30000000000000004,0.5
params_dense_1_units,296.72727272727275,138.076131832472,64.0,224.0,256.0,384.0,512.0
params_dense_2_dropout,0.2833333333333334,0.17224014243685085,0.0,0.22500000000000003,0.30000000000000004,0.375,0.5
params_dense_2_units,277.3333333333333,160.21319130042528,64.0,192.0,256.0,368.0,512.0
params_dense_3_dropout,0.25,0.23804761428476165,0.0,0.07500000000000001,0.25,0.42500000000000004,0.5
params_dense_3_units,160.0,82.62364471909156,64.0,112.0,160.0,208.0,256.0
params_learning_rate,0.002312563422462051,0.0025287083070996614,2.0564689629088337e-05,0.00033721080087323877,0.0012572521842696568,0.0034224909441760813,0.009719870136416888
params_num_dense_layers,0.45652173913043476,0.9358661285825121,0.0,0.0,0.0,0.0,3.0
params_num_layers,2.0652173913043477,1.0832497180663476,1.0,1.0,2.0,3.0,4.0
params_tcnn1d_filters_0,227.47826086956522,146.13384110776056,32.0,128.0,192.0,344.0,512.0
params_tcnn1d_filters_1,123.42857142857143,93.68640700305919,32.0,56.0,96.0,176.0,320.0
params_tcnn1d_filters_2,374.85714285714283,122.61186863297668,128.0,328.0,416.0,472.0,512.0
params_tcnn1d_filters_3,210.28571428571428,192.76039901538758,32.0,32.0,192.0,336.0,512.0
params_tcnn1d_kernel_size_0,3.0217391304347827,0.6827763725256074,1.0,3.0,3.0,3.0,4.0
params_tcnn1d_kernel_size_1,3.607142857142857,1.1001442906807546,1.0,3.0,4.0,4.0,5.0
params_tcnn1d_kernel_size_2,3.642857142857143,1.2774459408789602,1.0,3.0,4.0,4.75,5.0
params_tcnn1d_kernel_size_3,2.5714285714285716,1.511857892036909,1.0,1.5,2.0,3.5,5.0
params_tcnn1d_pool_size_0,4.782608695652174,1.1909481466137413,3.0,4.0,5.0,5.0,8.0
params_tcnn1d_pool_size_1,4.535714285714286,2.027261295390498,2.0,3.0,4.5,6.0,8.0
params_tcnn1d_pool_size_2,5.857142857142857,2.0701966780270626,2.0,4.0,6.5,7.75,8.0
params_tcnn1d_pool_size_3,5.0,2.0,2.0,4.0,5.0,6.0,8.0
