Parameter,Category,Fraction,Count
params_cnn1d_activation_0,sigmoid,0.46153846153846156,6
params_cnn1d_activation_0,elu,0.23076923076923078,3
params_cnn1d_activation_0,leaky_relu,0.23076923076923078,3
params_cnn1d_activation_0,swish,0.07692307692307693,1
params_cnn1d_activation_1,elu,0.3333333333333333,4
params_cnn1d_activation_1,relu,0.25,3
params_cnn1d_activation_1,swish,0.16666666666666666,2
params_cnn1d_activation_1,leaky_relu,0.16666666666666666,2
params_cnn1d_activation_1,sigmoid,0.08333333333333333,1
params_cnn1d_activation_2,tanh,0.6,6
params_cnn1d_activation_2,relu,0.2,2
params_cnn1d_activation_2,leaky_relu,0.1,1
params_cnn1d_activation_2,elu,0.1,1
params_cnn1d_activation_3,swish,0.75,6
params_cnn1d_activation_3,tanh,0.125,1
params_cnn1d_activation_3,elu,0.125,1
params_cnn1d_use_batch_norm_1,False,0.75,9
params_cnn1d_use_batch_norm_1,True,0.25,3
params_cnn1d_use_batch_norm_2,True,0.9,9
params_cnn1d_use_batch_norm_2,False,0.1,1
params_cnn1d_use_batch_norm_3,False,1.0,8
params_dense_1_activation,leaky_relu,0.3076923076923077,4
params_dense_1_activation,elu,0.23076923076923078,3
params_dense_1_activation,relu,0.15384615384615385,2
params_dense_1_activation,sigmoid,0.15384615384615385,2
params_dense_1_activation,tanh,0.07692307692307693,1
params_dense_1_activation,swish,0.07692307692307693,1
params_dense_2_activation,swish,0.5454545454545454,6
params_dense_2_activation,leaky_relu,0.18181818181818182,2
params_dense_2_activation,elu,0.09090909090909091,1
params_dense_2_activation,tanh,0.09090909090909091,1
params_dense_2_activation,relu,0.09090909090909091,1
params_dense_3_activation,tanh,0.6666666666666666,2
params_dense_3_activation,sigmoid,0.3333333333333333,1
params_optimizer,AdamW,1.0,13
params_scaler,MinMaxScaler_0_1,0.6153846153846154,8
params_scaler,MinMaxScaler_-1_1,0.23076923076923078,3
params_scaler,StandardScaler,0.15384615384615385,2
