Parameter,Category,Fraction,Count
params_cnn1d_activation_0,relu,0.5849056603773585,31
params_cnn1d_activation_0,swish,0.20754716981132076,11
params_cnn1d_activation_0,leaky_relu,0.11320754716981132,6
params_cnn1d_activation_0,tanh,0.05660377358490566,3
params_cnn1d_activation_0,elu,0.018867924528301886,1
params_cnn1d_activation_0,sigmoid,0.018867924528301886,1
params_cnn1d_activation_1,elu,0.4807692307692308,25
params_cnn1d_activation_1,leaky_relu,0.3076923076923077,16
params_cnn1d_activation_1,swish,0.11538461538461539,6
params_cnn1d_activation_1,relu,0.07692307692307693,4
params_cnn1d_activation_1,sigmoid,0.019230769230769232,1
params_cnn1d_activation_2,sigmoid,0.37037037037037035,10
params_cnn1d_activation_2,swish,0.2962962962962963,8
params_cnn1d_activation_2,leaky_relu,0.14814814814814814,4
params_cnn1d_activation_2,tanh,0.1111111111111111,3
params_cnn1d_activation_2,elu,0.037037037037037035,1
params_cnn1d_activation_2,relu,0.037037037037037035,1
params_cnn1d_activation_3,elu,0.7058823529411765,12
params_cnn1d_activation_3,leaky_relu,0.17647058823529413,3
params_cnn1d_activation_3,relu,0.11764705882352941,2
params_cnn1d_use_batch_norm_1,False,0.9230769230769231,48
params_cnn1d_use_batch_norm_1,True,0.07692307692307693,4
params_cnn1d_use_batch_norm_2,False,0.6666666666666666,18
params_cnn1d_use_batch_norm_2,True,0.3333333333333333,9
params_cnn1d_use_batch_norm_3,False,1.0,17
params_dense_1_activation,leaky_relu,0.2857142857142857,2
params_dense_1_activation,relu,0.14285714285714285,1
params_dense_1_activation,elu,0.14285714285714285,1
params_dense_1_activation,sigmoid,0.14285714285714285,1
params_dense_1_activation,tanh,0.14285714285714285,1
params_dense_1_activation,swish,0.14285714285714285,1
params_dense_2_activation,swish,0.4,2
params_dense_2_activation,elu,0.2,1
params_dense_2_activation,relu,0.2,1
params_dense_2_activation,tanh,0.2,1
params_dense_3_activation,leaky_relu,0.5,2
params_dense_3_activation,elu,0.25,1
params_dense_3_activation,sigmoid,0.25,1
params_optimizer,AdamW,1.0,53
params_scaler,StandardScaler,0.8490566037735849,45
params_scaler,MinMaxScaler_0_1,0.09433962264150944,5
params_scaler,MinMaxScaler_-1_1,0.05660377358490566,3
